customer_id,churn
0-330-78502-8.9858,0
0-03-206660-0.9873,0
0-438-82334-6.9883,0
0-06-980802-3.9888,0
1-212-44626-7.9956,0
1-59389-456-2.9963,0
1-126-28908-6.9986,0
0-8485-3543-X.9987,0
0-646-67277-0.10002,0
0-7827-5865-7.10009,0
0-330-64159-X.10012,0
1-295-09427-4.10025,0
1-84750-725-5.10039,0
1-4841-2364-6.10051,0
1-5432-0821-5.10055,0
1-79868-946-4.10056,0
0-05-892976-2.10078,0
1-895725-38-0.10093,0
1-81686-615-6.10102,0
1-162-24852-1.10105,0
0-617-72384-2.10106,0
1-75714-899-X.10137,0
1-80728-058-6.10140,0
0-09-493776-1.10163,0
0-9543798-3-7.10171,0
0-12-410449-5.10176,0
0-275-71018-1.10178,0
1-895687-35-7.10208,0
0-695-69431-6.10242,0
1-970680-15-6.10243,0
0-15-396154-6.10249,0
1-246-23515-3.10258,0
1-69067-030-4.10260,0
1-9865-2400-0.10264,0
1-56556-958-X.10266,0
1-392-76657-5.10300,0
0-8059-7810-0.10322,0
0-457-09681-0.10336,0
1-77763-449-0.10340,0
0-8361-9175-7.10343,0
1-79412-500-0.10356,0
1-81367-386-1.10368,0
1-85904-699-1.10412,0
0-88079-091-1.10413,0
1-167-96797-6.10414,0
1-220-72180-8.10421,0
1-960333-36-4.10422,0
1-07-532230-8.10432,0
0-438-26534-3.10439,0
1-58265-145-0.10443,0
0-403-45529-4.10464,0
1-68893-732-3.10491,0
1-261-01310-7.10494,0
0-11-728411-4.10495,0
1-372-55086-0.10510,0
0-349-36539-3.10524,1
1-399-25970-9.10541,0
0-01-287031-5.10548,0
0-14-692242-5.10558,0
0-8373-5250-9.10560,0
1-938768-23-X.10564,0
1-992950-09-1.10576,0
0-8476-5033-2.10577,0
1-67607-456-2.10582,0
0-458-51595-7.10583,0
1-5310-7387-5.10626,0
1-298-79739-X.10627,0
1-75506-573-6.10631,0
0-03-656564-4.10633,0
0-8414-7465-6.10656,0
0-302-16657-2.10664,0
1-66933-638-7.10670,0
1-64740-028-7.10682,0
0-14-039916-X.10683,0
1-64742-958-7.10691,0
0-86390-993-0.10702,0
0-9860377-7-X.10707,0
1-5194-5149-0.10714,0
1-5099-7927-1.10719,0
1-217-69336-X.10727,0
0-292-18201-5.10734,0
1-151-64593-1.10762,0
0-445-66433-9.10767,0
0-940591-51-0.10775,0
1-03-675122-8.10789,1
0-658-85740-1.10794,0
1-4533-9466-4.10795,0
0-427-58357-8.10797,0
0-539-09085-9.10799,0
0-8390-5134-4.10828,0
1-02-836431-8.10842,0
1-65138-509-2.10850,0
0-434-36479-7.10864,0
0-467-54542-1.10868,0
1-57987-583-1.10875,0
0-06-742479-1.10896,0
0-558-98886-5.10899,0
0-88069-136-0.10921,0
0-87471-937-2.10934,0
1-68247-304-X.10950,0
0-05-524851-9.10957,0
1-173-86209-9.10961,0
0-02-781649-4.10981,0
0-662-79164-9.10985,0
0-415-15116-3.10989,0
0-449-00148-2.10997,0
0-7135-0128-6.11002,0
0-08-569144-5.11015,0
0-589-26050-2.11018,0
1-81545-030-4.11023,1
0-263-22934-3.11063,0
1-70090-736-0.11077,0
1-878130-06-4.11082,0
0-7532-8998-9.11085,0
1-972750-15-1.11089,0
0-04-314878-6.11103,0
1-74477-265-7.11123,0
1-188-09999-X.11129,0
0-7740-1868-2.11134,0
1-234-57167-6.11140,0
0-19-426833-0.11142,0
0-13-194120-8.11158,0
0-664-35513-7.11168,0
1-03-598737-6.11208,0
1-898990-39-5.11214,0
0-308-39429-1.11216,0
0-600-15335-5.11222,0
1-219-58989-6.11228,0
1-59941-808-8.11229,1
1-5301-0049-6.11254,0
1-04-261723-6.11272,0
0-88792-021-7.11279,0
0-218-33927-5.11283,0
0-491-00957-7.11285,0
1-04-808023-4.11292,0
1-4589-8430-3.11299,0
1-60630-360-0.11302,0
1-227-16819-5.11352,0
0-8029-2765-3.11359,0
0-366-66322-4.11367,0
1-62606-573-X.11378,0
1-82180-863-0.11402,0
0-13-568654-7.11416,0
0-533-47257-1.11438,0
0-458-52787-4.11443,0
0-89321-841-3.11453,0
0-88256-094-8.11464,0
0-13-365045-6.11479,0
1-9751-0829-9.11492,0
0-8385-7713-X.11496,0
0-256-89691-7.11497,0
0-7112-5308-0.11509,0
1-4063-7496-2.11513,0
0-10-419783-8.11527,0
1-4566-0047-8.11542,0
0-524-13180-5.11546,0
0-571-33764-3.11551,0
1-933651-82-2.11555,0
0-7110-8641-9.11597,0
1-4888-1320-5.11602,0
0-581-59823-7.11611,0
1-4646-8610-6.11613,0
0-624-58957-9.11617,0
1-09-499315-8.11623,0
0-9864340-8-6.11647,0
1-78027-642-7.11673,0
0-934012-69-5.11682,0
1-64916-512-9.11687,0
0-672-80192-2.11690,0
0-621-77502-9.11693,0
1-104-73951-8.11696,0
1-03-740497-1.11715,0
0-261-66160-4.11716,0
1-05-581749-2.11737,0
1-64464-253-0.11741,0
1-72270-550-7.11743,0
1-237-09394-5.11745,0
1-4975-4646-X.11750,0
1-4557-3841-7.11752,0
1-373-10703-0.11753,0
1-900419-12-2.11757,0
0-8141-5022-5.11774,0
1-59460-798-2.11775,0
1-385-93619-3.11776,0
1-78110-193-0.11785,0
0-08-533334-4.11787,0
0-212-55186-8.11797,0
1-240-78760-X.11799,0
0-235-40015-7.11809,0
1-879257-27-0.11812,0
0-539-38242-6.11834,0
0-232-32570-7.11841,0
1-5263-0982-3.11864,0
1-79904-167-0.11873,0
0-01-119785-4.11883,0
1-4430-9143-X.11904,0
1-7361812-4-6.11930,0
0-7508-2045-4.11934,0
0-569-74249-8.11935,0
0-16-444364-9.11936,0
1-318-36632-1.11941,0
1-4527-0310-8.11953,0
0-7074-8751-X.11958,0
1-85754-685-7.11977,0
1-78848-233-6.11978,0
1-70267-673-0.11981,0
0-9625596-1-X.11985,0
0-200-34583-4.11986,0
1-56673-995-0.12001,0
1-74578-490-X.12006,0
0-634-41626-X.12013,0
0-04-846605-0.12019,0
0-17-362129-5.12030,0
0-9937792-0-4.12033,0
1-00-823760-4.12055,0
1-4730-7167-4.12061,0
0-505-06840-0.12064,0
1-81648-677-9.12070,0
0-680-95467-8.12076,0
1-349-87970-3.12080,0
1-72292-764-X.12085,0
1-07-138719-7.12117,0
0-16-870215-0.12121,0
1-75483-995-9.12130,0
1-5419-2920-9.12152,0
0-15-905967-4.12171,0
0-618-74233-6.12175,0
1-05-064081-0.12186,0
0-691-01527-9.12198,0
1-65804-180-1.12218,0
0-906593-97-2.12219,0
1-964942-19-5.12224,0
0-280-12703-0.12227,0
0-436-47015-2.12228,0
1-275-63767-1.12242,0
0-7123-4325-3.12246,0
0-16-747734-X.12251,0
1-05-805634-4.12255,0
1-86756-696-6.12271,0
1-230-39385-4.12290,0
1-955375-97-6.12301,0
1-61309-913-4.12317,0
1-335-42192-0.12322,0
1-4961-1649-6.12330,0
0-02-452298-8.12331,0
1-104-03982-6.12333,0
0-233-10098-9.12340,0
0-04-237893-1.12341,0
1-66614-273-5.12355,0
0-337-16302-2.12373,0
0-7607-6080-2.12378,0
1-4859-9383-0.12386,0
1-4774-5432-2.12396,0
1-258-94494-4.12398,0
1-63149-040-0.12412,0
1-332-78738-X.12414,0
1-194-25368-7.12421,0
0-287-34614-5.12425,0
0-431-78246-6.12433,0
1-58859-111-5.12439,0
1-74481-144-X.12442,0
0-292-62198-1.12452,0
1-64601-039-6.12472,0
0-482-25626-5.12476,0
1-57432-943-X.12481,0
1-315-17927-X.12485,0
0-433-01385-0.12489,1
1-00-338169-3.12500,0
1-112-29325-6.12501,0
0-402-70283-2.12519,0
1-4217-1062-5.12536,0
1-60226-172-5.12537,0
1-82507-313-9.12543,0
1-395-03121-5.12546,0
0-7153-2004-1.12564,0
1-4746-4840-1.12569,0
1-63848-903-3.12573,0
0-901122-77-7.12588,0
1-4517-6562-2.12606,0
1-265-05297-2.12620,0
1-252-79452-5.12627,0
0-399-77997-3.12644,0
1-65722-301-9.12662,0
0-363-59669-0.12669,0
0-455-43825-0.12689,0
0-8077-4797-1.12697,0
1-77405-443-4.12701,0
1-63648-514-6.12703,0
0-441-57752-0.12706,0
1-199-79815-0.12709,0
1-85599-368-6.12716,0
0-518-20160-0.12722,0
0-7406-8258-X.12751,0
0-88843-178-3.12774,0
1-86358-382-3.12780,0
0-19-572464-X.12781,0
1-75052-199-7.12782,0
1-949112-92-6.12795,0
0-581-19970-7.12797,0
1-06-357024-7.12804,0
0-03-551593-7.12805,0
1-78901-825-0.12820,0
1-59927-097-8.12821,0
1-65636-088-8.12828,0
0-05-970697-X.12835,0
0-9678495-0-0.12837,0
0-353-85750-5.12842,0
1-875620-31-1.12882,0
1-55488-410-1.12883,0
0-18-702340-9.12892,0
1-208-20290-1.12896,0
0-903733-01-3.12911,0
1-76505-150-9.12913,0
0-630-56797-2.12914,0
1-110-72799-2.12916,0
0-8165-4535-9.12918,0
1-288-94565-5.12925,0
1-969204-02-8.12927,0
0-7082-7725-X.12928,0
0-03-008958-1.12933,0
0-07-200176-3.12943,0
1-265-64927-8.12953,0
0-08-821804-X.12987,0
1-123-89925-8.12988,0
1-389-64649-1.12999,0
1-279-45113-0.13000,0
0-12-972830-6.13004,0
0-215-55471-X.13006,0
1-70232-532-6.13008,0
1-59422-275-4.13032,0
1-09-868120-7.13043,0
0-411-63584-0.13044,0
1-4529-6333-9.13045,0
1-137-09740-X.13054,0
1-344-80269-9.13083,0
0-08-264768-2.13090,0
0-540-71536-0.13113,0
1-265-76454-9.13117,0
1-05-455564-8.13120,0
1-9820-7153-2.13130,0
0-215-32411-0.13131,0
1-4034-1451-3.13152,0
1-08-790313-0.13154,0
1-4426-9392-4.13176,0
0-19-844105-3.13186,0
0-310-69697-6.13187,0
0-368-72362-3.13191,0
1-55080-930-X.13199,0
0-16-895507-5.13206,0
0-9953928-3-8.13225,0
0-225-45623-0.13242,0
1-78269-630-X.13252,0
1-4766-8464-2.13253,0
0-10-275570-1.13255,0
0-12-482335-1.13275,0
0-7906-8416-0.13278,0
1-9804-3160-4.13287,0
0-259-58769-9.13295,0
1-242-66472-6.13298,0
1-4542-8146-4.13312,0
1-71558-903-3.13325,0
1-85809-481-X.13326,0
1-397-42448-6.13329,0
1-5182-6613-4.13335,0
0-352-28053-0.13345,0
0-946941-61-0.13358,1
0-85113-380-0.13366,0
1-86836-325-2.13385,0
1-61027-206-4.13387,0
1-04-958990-4.13392,0
1-04-609491-2.13408,0
0-01-526953-1.13412,0
1-184-12274-1.13424,0
1-924330-56-3.13435,0
0-425-94884-6.13436,0
0-279-71777-6.13445,0
0-9630911-8-2.13446,0
1-4512-3700-6.13453,0
1-295-25605-3.13483,0
0-9597303-7-0.13500,0
0-09-933314-7.13522,0
0-7957-0165-9.13526,0
1-77291-308-1.13544,0
0-87502-001-1.13561,0
0-419-36523-0.13563,0
0-637-55006-4.13567,0
1-86615-782-5.13584,0
0-524-36692-6.13609,0
1-72692-962-0.13614,0
0-346-04197-X.13615,0
1-07-314665-0.13616,0
0-695-52324-4.13619,0
1-09-857546-6.13645,0
1-104-88270-1.13660,0
1-906337-52-7.13664,0
1-961604-81-7.13670,0
0-514-27165-5.13673,0
1-212-93582-9.13681,0
0-263-94301-1.13685,0
1-60138-452-1.13691,0
0-342-30337-6.13696,0
1-63230-945-9.13701,0
0-87564-490-2.13716,0
1-5232-7261-9.13717,0
1-09-868617-9.13732,0
1-378-36130-X.13741,0
0-03-124168-9.13751,0
1-114-56600-4.13752,0
0-692-63850-4.13776,0
1-266-09373-7.13791,0
0-326-54832-7.13802,0
1-252-32566-5.13849,0
0-469-37242-7.13852,0
1-987894-71-5.13870,0
0-7951-4719-8.13871,0
0-602-00661-9.13873,0
0-7214-6197-2.13875,0
0-385-60558-7.13877,0
0-522-05647-4.13896,0
1-217-57086-1.13920,0
1-03-496926-9.13923,0
0-618-75405-9.13936,0
1-967349-67-3.13939,0
0-494-47873-X.13940,0
0-86625-050-6.13948,0
0-286-56066-6.13956,0
1-4774-7097-2.13963,0
1-7333505-2-7.13966,0
0-03-862929-1.13967,0
1-68358-255-1.13970,0
0-358-82449-4.13977,0
1-175-33556-8.13980,0
1-141-42457-6.13987,0
0-18-113137-4.13988,1
0-454-24635-8.13990,0
1-82987-728-3.13998,0
0-239-10097-2.14008,0
1-4440-6795-8.14011,0
1-61836-452-9.14016,0
1-59182-377-3.14018,0
0-00-792886-6.14021,0
0-00-515219-4.14025,0
1-5006-3548-0.14041,0
1-4169-6964-0.14052,0
0-8272-7934-5.14056,0
0-494-17591-5.14087,0
0-9953935-5-9.14094,0
1-4323-1311-8.14107,0
0-273-27120-2.14129,0
0-653-94211-7.14156,0
1-332-23676-6.14157,0
0-514-70657-0.14162,0
0-8465-7052-1.14168,0
1-228-40734-7.14187,0
0-946881-52-9.14197,0
1-941873-60-X.14199,0
1-59113-106-5.14201,0
1-4517-5871-5.14213,0
0-2285-3407-0.14223,0
1-9871-9853-0.14225,0
1-72166-732-6.14230,0
1-68018-190-4.14231,0
0-7978-1337-3.14235,0
1-4295-1536-8.14246,0
0-00-860523-8.14271,0
0-06-579593-8.14274,0
1-937683-16-8.14277,0
1-252-28588-4.14296,0
1-5395-9319-3.14307,0
1-4006-3260-9.14310,0
1-5036-9601-4.14315,0
0-564-59297-8.14320,0
1-4118-6350-X.14357,0
0-07-376217-2.14367,0
1-72670-767-9.14376,0
0-343-89966-3.14388,0
0-496-11034-9.14394,0
0-549-93553-3.14396,0
1-227-76349-2.14397,0
0-401-88629-8.14413,0
0-622-02062-5.14420,0
1-917230-74-5.14426,0
0-89602-949-2.14442,0
0-202-45049-X.14445,0
0-920725-91-0.14469,0
1-338-25108-2.14492,1
1-75863-318-2.14494,0
1-187-88514-2.14529,0
1-4704-4260-4.14530,0
0-8256-0200-9.14552,0
1-65628-889-3.14566,0
1-67292-832-X.14574,0
0-937710-75-X.14577,0
1-05-159598-3.14581,0
0-7572-7672-5.14590,0
1-289-26987-4.14591,0
1-875620-12-5.14597,0
1-09-624375-X.14629,0
1-9753-1875-7.14638,0
0-259-97153-7.14674,0
1-07-017788-1.14680,0
0-594-10546-3.14681,0
1-5036-6379-5.14697,0
0-09-553493-8.14704,0
1-4283-2997-8.14705,0
1-63355-392-2.14711,0
0-440-88019-X.14716,0
0-18-874953-5.14720,0
1-65754-441-9.14728,0
1-61357-860-1.14740,0
1-353-07880-9.14754,0
1-83125-477-8.14778,0
1-5452-7935-7.14787,0
0-7836-9160-2.14792,0
0-673-09496-0.14799,0
0-19-607234-4.14824,0
1-02-932406-9.14829,0
0-698-05593-4.14846,0
1-72130-681-1.14852,0
1-186-82327-5.14855,0
1-63317-183-3.14858,0
0-510-59936-2.14859,0
1-59670-939-1.14876,0
1-122-14041-X.14878,0
1-08-582928-6.14882,0
0-7297-7190-3.14923,0
0-345-92927-6.14928,0
0-356-53869-9.14932,0
1-248-17344-9.14948,0
0-276-63405-5.14951,0
1-295-09810-5.14953,0
0-7946-6815-1.14954,0
1-300-29599-6.14959,0
0-290-01525-1.14965,0
0-468-66833-0.14969,0
0-449-05842-5.15002,0
0-562-90234-1.15005,0
0-7438-2380-X.15014,0
0-05-446742-X.15026,0
0-7862-6121-8.15040,0
1-940882-57-5.15047,0
1-881272-21-4.15070,0
1-880222-03-5.15080,0
0-348-49897-7.15108,0
0-581-56677-7.15110,0
1-04-129278-3.15125,0
1-4510-3473-3.15136,0
1-162-14024-0.15137,0
0-464-31804-1.15138,0
0-9619233-4-2.15154,0
0-603-47011-4.15155,0
1-05-308731-4.15175,0
1-200-18494-7.15197,0
1-4720-7791-1.15200,1
1-79724-653-4.15221,0
1-264-48145-4.15223,0
1-76105-303-5.15228,0
1-300-85310-7.15249,0
1-885215-75-4.15251,0
0-664-99189-0.15256,0
0-10-325632-6.15260,0
1-157-05085-9.15269,0
1-4988-0612-0.15276,0
0-02-253809-7.15282,0
0-656-89386-9.15290,0
0-11-925368-2.15291,0
0-7235-4181-7.15293,0
1-77039-275-0.15298,0
0-554-60210-5.15314,0
0-931855-88-8.15325,1
1-09-185909-4.15372,0
0-671-34370-X.15381,0
1-180-77169-9.15394,0
0-09-754186-9.15450,0
1-112-84613-1.15456,0
1-139-17387-1.15458,0
1-01-569512-4.15461,0
0-551-98777-4.15463,0
1-129-96094-3.15486,0
0-05-295708-X.15487,0
0-7910-8228-8.15492,0
0-368-57504-7.15504,0
0-7288-7756-2.15524,0
1-01-359270-0.15527,0
1-263-62695-5.15554,0
1-80266-023-2.15560,0
0-19-250732-X.15582,0
1-4226-0453-5.15594,0
1-59207-221-6.15605,0
1-03-703325-6.15614,0
0-570-45624-X.15622,0
1-4219-6900-9.15644,0
1-82149-270-6.15646,0
0-573-14068-5.15660,0
1-85304-038-X.15687,0
0-656-55874-1.15692,0
1-67414-974-3.15702,0
0-457-26821-2.15709,0
1-5166-1041-5.15723,0
0-14-032991-9.15724,0
1-350-86925-2.15725,0
1-186-59448-9.15737,0
1-06-670379-5.15758,0
1-4186-2201-X.15764,0
0-89005-211-5.15766,0
0-300-76852-4.15770,0
0-696-47064-0.15780,0
0-15-600969-2.15782,0
1-872600-12-3.15804,0
1-4365-5388-1.15807,0
1-237-77592-2.15816,0
1-81401-166-8.15833,0
1-9852-8731-5.15836,0
1-896570-78-X.15838,0
0-15-987682-6.15843,0
0-11-620213-0.15847,0
1-79773-614-0.15851,0
1-63216-604-6.15866,0
0-09-366032-4.15875,0
0-17-184876-4.15881,0
0-86583-598-5.15884,0
1-128-66776-2.15888,0
0-01-000154-9.15899,0
1-988586-09-7.15906,0
1-83663-613-X.15909,0
1-228-21313-5.15912,0
0-938192-93-0.15914,0
1-153-32886-0.15920,0
0-417-94874-3.15935,0
0-13-513070-0.15938,0
0-7492-2701-X.15941,0
1-144-83961-0.15949,0
0-687-00709-7.15950,0
0-8038-1998-6.15954,0
1-4921-5981-6.15957,0
1-83584-774-9.15958,1
1-4169-4362-5.15979,0
0-7466-3983-X.15990,0
1-09-866788-3.15996,1
0-7067-0461-4.16000,0
1-280-93563-4.16012,0
1-9858-3622-X.16019,0
0-264-31697-5.16033,0
0-9658010-2-0.16040,0
1-4769-1000-6.16043,0
0-19-628458-9.16044,0
0-8056-5047-4.16046,0
0-00-654396-0.16048,0
0-918494-04-4.16059,0
1-258-78050-X.16073,0
0-10-997996-6.16079,0
1-118-42456-5.16085,0
1-4808-6079-4.16086,0
1-257-31553-6.16088,0
0-7546-6061-3.16091,0
1-199-84146-3.16101,1
0-551-31893-7.16109,0
1-86367-200-1.16130,0
1-01-472372-8.16131,0
1-65384-543-0.16132,0
1-76733-724-8.16153,0
1-311-28294-7.16154,0
0-259-73906-5.16155,0
1-221-73363-X.16159,0
1-391-44604-6.16165,0
1-69003-714-8.16167,0
0-85187-309-X.16186,0
1-72731-318-6.16190,0
1-64560-956-1.16192,0
0-04-625519-2.16193,0
0-618-41066-X.16197,0
0-910020-38-8.16203,0
0-307-55575-5.16210,0
0-544-94461-5.16243,0
0-671-44832-3.16249,0
1-57088-086-7.16268,0
1-85307-575-2.16275,0
0-463-68014-6.16290,0
0-689-44681-0.16308,0
1-225-49840-6.16318,0
0-9878998-5-6.16331,0
0-7694-9908-2.16332,0
1-58937-145-3.16357,0
0-579-62436-6.16362,0
0-533-64423-2.16369,0
0-200-23741-1.16372,0
0-268-73504-2.16389,0
0-674-65396-3.16403,0
0-938862-49-9.16405,0
1-66397-578-7.16406,0
1-895481-11-2.16417,0
0-258-67558-6.16418,0
1-316-35459-8.16425,0
0-622-73048-7.16438,0
0-6487354-3-5.16479,0
1-69478-967-5.16491,0
0-676-48051-9.16493,0
1-954197-18-7.16494,0
0-583-35159-X.16497,0
0-89196-556-4.16515,0
1-66963-754-9.16525,0
0-8256-2682-X.16543,0
0-07-351307-5.16562,0
1-902439-24-4.16568,0
1-02-241360-0.16592,0
1-02-930556-0.16598,0
0-556-75225-2.16605,0
0-9653463-9-0.16613,0
0-7334-0509-6.16626,0
0-203-79337-4.16637,0
1-5480-9877-9.16644,1
1-60283-944-1.16646,0
0-9604014-5-8.16676,0
1-61201-185-3.16714,0
0-944784-46-1.16715,0
1-203-40303-8.16729,0
0-15-546424-8.16735,0
0-03-031464-X.16740,0
0-7681-2794-7.16748,0
1-918851-77-8.16792,0
0-499-37397-9.16808,0
0-922477-86-8.16814,0
1-100-92852-9.16833,0
0-903099-30-6.16834,0
0-328-53703-9.16842,0
1-205-58123-5.16843,0
1-61573-160-1.16854,0
1-9730-8009-5.16872,0
0-85897-419-3.16873,0
1-4823-8029-3.16883,0
0-19-653028-8.16893,0
1-4756-7412-0.16899,0
1-4362-0142-X.16901,0
1-86913-995-X.16902,0
0-354-27994-7.16925,0
1-65035-008-2.16940,0
0-08-502880-0.16957,0
0-9853560-5-7.16959,0
0-87826-932-0.16964,0
0-9661028-7-8.16974,0
1-229-13022-5.16977,0
0-9634480-8-0.16984,0
0-7710-5329-0.16995,0
1-5412-0152-3.17010,0
1-66285-041-7.17025,0
0-378-00571-5.17036,0
0-7230-3584-9.17040,0
1-61378-144-X.17058,0
0-7399-9836-6.17059,0
0-553-16005-2.17065,0
1-875639-77-2.17075,0
1-56259-475-3.17078,0
0-565-58300-X.17092,0
1-123-26040-0.17094,0
0-7783-6570-0.17113,0
0-9677241-2-0.17123,0
0-9594786-0-4.17144,0
0-268-04999-8.17147,0
0-00-517662-X.17148,0
1-76564-032-6.17152,0
0-01-162921-5.17168,0
1-76896-220-0.17182,0
0-291-63988-7.17186,0
0-13-137514-8.17195,0
1-06-776758-4.17198,0
1-153-87083-5.17231,0
1-02-713831-4.17242,0
0-537-30824-5.17243,0
0-515-74212-0.17247,0
1-5243-0189-2.17251,0
1-883795-94-X.17253,0
1-166-00075-3.17257,1
1-77636-252-7.17261,0
0-9854981-5-3.17280,0
0-9740585-1-3.17301,0
0-662-56844-3.17317,0
0-244-47710-8.17329,0
0-396-11522-5.17333,0
1-71453-981-4.17341,0
0-19-306867-2.17349,0
0-9765683-6-5.17364,0
1-70353-499-9.17365,0
1-5205-3401-9.17369,0
0-502-24345-7.17371,0
1-82915-045-6.17375,0
1-80758-223-X.17390,0
1-00-925102-3.17395,0
0-8032-2735-3.17402,0
0-7512-6217-X.17411,0
1-57961-191-5.17414,0
1-4756-1637-6.17428,0
1-66887-704-X.17461,0
0-366-21901-4.17462,0
1-65094-503-5.17498,0
0-677-44796-5.17521,0
1-73167-314-0.17526,0
0-10-997075-6.17536,0
0-12-530036-0.17542,0
0-640-82858-2.17557,0
0-7035-5439-5.17575,0
1-7326719-6-6.17602,0
0-9996156-9-6.17608,0
1-180-85865-4.17641,0
0-498-73678-4.17643,0
1-393-08861-9.17644,0
0-593-04473-8.17655,0
1-197-27722-6.17660,0
1-06-337056-6.17668,0
1-68589-462-3.17672,0
1-78420-430-7.17678,0
0-583-57197-2.17688,0
1-352-07076-6.17697,0
0-514-53744-2.17717,0
0-7614-2597-7.17718,0
1-309-62742-8.17722,0
0-559-99072-3.17734,0
0-7301-6803-4.17746,0
1-4324-7972-5.17753,0
0-384-13508-0.17765,0
1-04-476989-0.17769,0
0-85836-449-2.17771,0
1-109-26884-X.17774,0
1-75975-946-5.17789,0
0-07-412118-9.17808,0
0-505-39115-5.17812,0
1-306-06517-8.17819,0
1-164-46750-6.17825,0
0-909251-16-9.17841,0
1-78236-800-0.17845,0
1-946094-63-3.17850,0
1-5071-8399-2.17868,0
1-70508-768-X.17876,0
0-917533-53-4.17883,0
1-114-85108-6.17886,0
0-211-06984-1.17903,0
0-330-09742-3.17923,0
1-994458-44-5.17934,0
0-11-124849-3.17935,0
0-206-08687-3.17940,0
1-03-741741-0.17947,0
1-962253-07-4.17976,0
0-87949-338-0.17987,0
0-248-49242-X.17990,0
0-628-82475-0.18002,0
0-07-453852-7.18008,0
0-19-190633-6.18031,0
1-75346-799-3.18052,0
0-426-91538-0.18060,0
1-943738-70-X.18069,0
0-611-75364-2.18076,0
1-335-08009-0.18078,0
0-7959-5781-5.18087,0
1-08-294105-0.18093,0
1-67580-472-9.18099,0
1-01-977233-6.18133,0
1-889821-01-2.18135,0
1-76464-645-2.18151,0
0-298-03767-X.18157,0
0-86700-418-5.18161,0
0-18-658527-6.18181,0
1-880314-65-7.18188,0
1-960630-59-8.18195,1
1-71599-274-1.18204,0
1-225-12012-8.18210,0
0-580-44127-X.18244,0
0-471-57907-6.18246,0
0-8428-8130-1.18253,0
0-529-05877-4.18260,1
0-8324-1855-2.18300,0
0-285-14711-0.18309,0
1-64244-353-0.18318,0
0-640-50651-8.18322,0
0-14-469735-1.18335,0
0-617-71828-8.18346,0
1-02-307026-X.18434,0
0-246-87625-5.18469,0
0-272-33565-7.18470,0
1-221-70850-3.18496,0
0-557-52138-6.18516,0
1-06-489469-0.18525,0
0-457-77758-3.18530,0
0-304-79862-2.18538,0
1-895646-62-6.18546,0
1-398-33456-1.18548,0
1-80209-317-6.18556,0
1-85983-119-2.18566,0
1-384-22366-5.18582,0
0-9683259-5-5.18583,0
0-87250-416-6.18592,0
1-62346-883-3.18620,0
0-13-523602-9.18645,0
0-933830-66-1.18646,0
0-287-46439-3.18650,0
0-600-98954-2.18653,0
0-925736-11-2.18664,0
0-9514431-3-5.18668,1
1-74632-635-2.18673,0
1-64633-496-5.18720,0
1-285-86058-6.18727,0
1-78910-089-5.18736,0
1-124-33750-4.18744,0
1-119-16072-3.18748,0
0-9660572-2-8.18762,0
0-7830-6095-5.18763,0
0-9622586-2-8.18769,0
0-907918-43-3.18774,0
0-11-870253-X.18776,0
1-4476-5111-1.18783,0
0-461-57487-X.18790,0
1-06-456231-0.18793,0
1-229-88497-1.18795,0
0-339-55778-8.18796,0
0-7222-0097-8.18798,0
0-518-17262-7.18802,0
0-8167-1811-3.18808,0
0-470-05657-6.18810,0
0-613-20548-0.18811,0
1-9998133-6-7.18821,0
1-903982-33-2.18831,0
0-19-835164-X.18841,0
0-13-506129-6.18842,0
0-443-98562-6.18845,0
0-227-99421-3.18849,0
0-546-61305-5.18850,0
1-59969-646-0.18857,0
1-59708-060-8.18879,0
1-212-58575-5.18897,0
0-584-88314-5.18923,0
0-7050-7160-X.18924,0
0-373-34011-7.18933,0
0-280-04705-3.18934,0
0-621-00133-3.18973,0
1-220-81699-X.19008,0
1-08-481435-8.19013,0
0-10-964116-7.19029,0
0-7605-5609-1.19033,0
1-188-93965-3.19035,0
0-443-72721-X.19038,0
1-79290-440-1.19045,0
0-626-69545-7.19046,0
0-19-699235-4.19075,0
1-4811-4026-4.19082,0
0-18-138104-4.19097,0
0-541-19731-2.19099,0
0-651-03439-6.19114,0
0-399-58853-1.19130,0
0-368-49209-5.19134,0
0-10-390202-3.19142,0
1-250-25456-6.19149,0
1-77832-992-6.19172,0
1-962529-82-7.19175,0
1-175-18145-5.19180,0
1-337-31088-3.19182,0
1-934371-16-5.19188,0
0-09-611783-4.19207,0
0-253-90734-9.19210,0
0-579-00487-2.19211,0
0-399-38452-9.19214,0
0-348-57675-7.19222,0
1-55601-178-4.19240,1
1-57237-333-4.19245,0
1-5393-3638-7.19253,0
0-9648994-0-X.19265,0
1-5254-5155-3.19280,0
0-930263-75-8.19298,0
1-340-51736-1.19300,0
0-484-21599-X.19303,0
1-67023-584-X.19318,0
0-640-08181-9.19323,0
1-84086-120-7.19332,0
0-391-04264-5.19334,0
1-7364485-1-X.19339,0
0-498-06905-2.19352,0
0-436-41095-8.19373,0
0-8023-9432-9.19381,0
0-11-802270-9.19407,0
0-8361-4535-6.19424,0
0-652-01164-0.19429,0
0-293-66774-8.19436,1
0-670-10172-9.19443,0
1-62396-185-8.19444,0
0-13-347876-9.19463,0
0-10-276297-X.19464,0
0-88697-448-8.19465,0
1-56201-410-2.19468,0
